dataset,best_params,RMSE_test,NMSE_test,MAE_test,Time,Expression,Fold,Rep
towerData,"{'expolim': 3, 'max_terms': 6}",28.826491743294678,19.070642503549387,0.007103891225991165,10193.162880659103,2580.374318*log(x0 * x2^3 * x5 * x6^-2 * x7 * x8^-1 * x10^-1 * x11^-1 * x12^-1 * x15^-1 * x19^2 * x20 * x22^-1 * x24^2) + -3578.393684*log(x0 * x2^2 * x5 * x6^-2 * x7 * x8^-1 * x11^3 * x12^-1 * x15^-1 * x19^2 * x22^-1 * x24) + -748.31474*log(x0^2 * x4^-1 * x5^-2 * x7^-1 * x8^2 * x10 * x11^2 * x12^2 * x14^-1 * x15^-1 * x16 * x19^-1 * x23 * x24) + 444.644398*sqrt.abs(x0^-2 * x2^2 * x4 * x5^2 * x6^2 * x7^2 * x10^-1 * x14 * x15^-2 * x16^-2 * x23^-2) + 403.694159*log(x0 * x2^3 * x5 * x7 * x11^-3 * x13^3 * x19^2 * x24^2) + -186.235906*log(x0^-2 * x4^-1 * x5^3 * x6^2 * x7^2 * x8^2 * x10^-2 * x11^2 * x12^2 * x14^-2 * x15^-1 * x16^-2 * x19 * x23^-1 * x24^-2) + 11074303726264.092*sqrt.abs(x0^-1 * x1^3 * x2^-3 * x3^-3 * x4^-3 * x5^-1 * x6 * x7^-1 * x8^2 * x9^3 * x10^-3 * x11^2 * x12^2 * x13^3 * x14^-3 * x15^3 * x16^-3 * x19^-2 * x21^-3 * x23^-3) + -640.607596*log(x0^-1 * x4^2 * x7 * x8^-2 * x10^-1 * x11^-2 * x12^-2 * x14^2 * x15^-3 * x16^-1 * x23^-1 * x24^2) + 37144.59554172668,3,1
towerData,"{'expolim': 1, 'max_terms': 4}",28.87660174012977,21.206745910772927,0.007120493129185951,10207.379818677902,-110.281342*log(x0 * x1^-2 * x2^-2 * x3^-2 * x4 * x5^-2 * x7^2 * x9^-2 * x10^2 * x11^-1 * x12 * x13^-1 * x14^2 * x15^-2 * x16^2 * x19^-1 * x20^-2 * x22 * x23 * x24^-2) + 0.035679*id(x0^-2 * x3^-2 * x5^3 * x11^-3 * x13^2 * x15^2 * x16^-2 * x20^2 * x22) + -54.850643*log(x1^2 * x2^-1 * x3^2 * x5 * x6^-1 * x7^-1 * x8^-2 * x10^-3 * x13 * x15 * x16^-3 * x20 * x23^-1 * x24^-1) + -189.143721*log(x0^-1 * x1^2 * x4^-1 * x5^2 * x6^2 * x7^-1 * x9 * x10^2 * x11^2 * x12^-1 * x13^3 * x14^-2 * x15 * x16^2 * x19^2 * x20^2 * x22^-1) + -153.043795*log(x0^-1 * x3^-1 * x4^-2 * x5 * x6 * x9^2 * x10^-1 * x12^2 * x13^-1 * x14^-1 * x15^2 * x16^-2 * x19 * x20^2 * x22^-2 * x23^-1) + 269.61561*log(x1 * x2 * x5^-2 * x6 * x7 * x11^-3 * x12^-3 * x13^-2 * x15^-2 * x16^3 * x20^-2 * x23 * x24^-2) + -280.760175*log(x0^2 * x3^-1 * x4^2 * x5^-2 * x6^-2 * x9^-1 * x10 * x12^2 * x14^-1 * x15^-2 * x19^-3 * x20^-2 * x22^-1 * x23) + 0.0*sqrt.abs(x0 * x1^2 * x2 * x7^2 * x9^-1 * x10^2 * x12^-1 * x13^-1 * x14^-1 * x16^3 * x19^-2 * x21^2 * x22^-1 * x23 * x24^2) + 10948.484134788101,3,2
towerData,"{'expolim': 1, 'max_terms': 2}",27.11534292362653,19.440294653853904,0.006292097533974317,10139.796337842941,4188.416924*log(x3^-1 * x4^-1 * x11^-2 * x13^2 * x15 * x17^-1 * x21^-1 * x22^-1 * x24^-1) + -3153.927993*log(x0^-1 * x2 * x5^-2 * x7^-2 * x9^-2 * x15^-2 * x16^-2 * x19^-2 * x20^-1) + -7956.312467*log(x3 * x4 * x10 * x11 * x17 * x21 * x22 * x24) + -163.630794*log(x0^2 * x2^-1 * x3^2 * x4^2 * x5 * x7 * x9 * x10^2 * x11^2 * x13^-1 * x15 * x16 * x17^2 * x19 * x20^-3 * x21^2 * x22^2 * x24^2) + 3926795436187.4355*sqrt.abs(x0^-1 * x1 * x2^-3 * x3^-3 * x4 * x5^-1 * x6 * x8^2 * x10^-1 * x11^-3 * x12^-2 * x13^-3 * x14^-2 * x15^3 * x16^-1 * x17^-1 * x19^2 * x20 * x21^-3 * x22 * x23^2 * x24^-3) + 445.980661*log(x0^2 * x2^-2 * x3^-2 * x4^-2 * x5^2 * x7^2 * x9^2 * x10^2 * x11^-2 * x12^-2 * x13^2 * x14^-1 * x15^2 * x16^2 * x17^-2 * x19^2 * x20^2 * x21^-2 * x22 * x23^-1 * x24^-2) + 6328.018008*log(x0^-1 * x2^2 * x3^2 * x4^2 * x5^-1 * x7^-1 * x9^-1 * x11^2 * x12^-1 * x13^-1 * x15^-1 * x16^-1 * x17^2 * x19^-1 * x20^-1 * x21^2 * x22^2 * x24^2) + -357.495524*log(x0^2 * x2^-1 * x3^-2 * x4^-2 * x5^-2 * x7^2 * x9^2 * x10^-2 * x11^-2 * x14^-1 * x16^2 * x17^-2 * x19^2 * x20^2 * x21^-2 * x22^-2 * x24^-2) + 32706.842459546635,3,3
towerData,"{'expolim': 2, 'max_terms': 2}",30.69616322153242,20.93897525218507,0.008059582340614926,10191.561616420746,-3038.05936*log(x0 * x11^2 * x22) + 1686.001373*log(x0^-1 * x1^-1 * x3 * x4^-2 * x5^-2 * x8 * x9^2 * x10^-1 * x11^-1 * x12^2 * x13^-1 * x14^-2 * x15^-1 * x16 * x17^-2 * x18^-2 * x19 * x20^-2 * x21^-1 * x22^2 * x23^2 * x24) + 2316.69951*log(x0^2 * x1 * x3^-1 * x4^2 * x5^2 * x8^-1 * x9^-2 * x10 * x12^-2 * x13 * x14^2 * x15^2 * x16^-1 * x17^2 * x18^2 * x19^-1 * x20^2 * x21 * x23^-2 * x24^-1) + 0.027749*sqrt.abs(x0^3 * x1 * x2^-2 * x3^-3 * x4^2 * x5^-1 * x7 * x8^-1 * x10^-1 * x11 * x12^2 * x13^-1 * x14 * x16^2 * x19^2 * x22^-2 * x23 * x24^-2) + -25.901258*log(x0 * x1 * x3^-2 * x4^2 * x5^2 * x8^-2 * x9^-1 * x10 * x11 * x12^-1 * x13 * x14^2 * x15 * x16^-2 * x18^2 * x19^-2 * x20^2 * x21 * x22^-1 * x24^-2) + 0.136678*sqrt.abs(x0^-1 * x1^-1 * x2 * x4^-2 * x5^2 * x7^-1 * x8^2 * x10^2 * x11^2 * x12^-2 * x13^2 * x16^-2 * x19^-1 * x24) + -29.451392*sqrt.abs(x1^-1 * x2 * x3^-1 * x4^-2 * x5^2 * x7^-1 * x8^2 * x10^2 * x12^-2 * x13^2 * x16^-2 * x19^-2 * x22^2 * x23^-1 * x24) + 606.158971*log(x0^-1 * x1^-1 * x3 * x4^-2 * x8 * x9^2 * x10^-1 * x11^-1 * x12^2 * x13^-1 * x14^-2 * x15^-1 * x16 * x17^-2 * x18^-2 * x19^-1 * x20^-1 * x21^-1 * x22^2 * x23^2 * x24) + 24601.52956376284,3,4
towerData,"{'expolim': 1, 'max_terms': 8}",27.357923916016198,19.731415231454704,0.0064043920047247155,10137.25467133522,-4862.726086*log(x2^-2 * x5^-2 * x6^-2 * x7^-2 * x12^-2 * x13^-2 * x15^-2 * x19^-2 * x23^-2 * x24^-2) + 9452.738632*log(x0^-1 * x1^-1 * x2^-1 * x3^-1 * x8^-1 * x9^-1 * x10^-1 * x11^-1 * x14^-1 * x16^-1 * x17^-1 * x20^-1 * x21^-2 * x22^-1) + -11370.23889*log(x1^-1 * x2^-1 * x3^-1 * x8^-1 * x9^-1 * x10^-1 * x14^-1 * x16^-1 * x17^-1 * x20^-1 * x21^-2 * x22^-1) + -477.596068*log(x0^-1 * x1^2 * x3^2 * x7^-1 * x8^2 * x9^2 * x11^2 * x14 * x16^2 * x17^2 * x20^2 * x21^-2 * x22) + -395.622648*log(x0^-2 * x1^2 * x2^2 * x3^2 * x4^-1 * x5 * x6^2 * x7^2 * x8 * x9^2 * x11^2 * x12^3 * x13^2 * x14^2 * x15^2 * x16^2 * x17^2 * x19^2 * x20^2 * x22^2 * x23^2 * x24^2) + -165.758008*log(x0 * x1 * x2^-1 * x3 * x4 * x5^-2 * x6^-3 * x7^-1 * x8 * x9 * x11 * x12^-1 * x13^-1 * x15^-1 * x16 * x17 * x19^-1 * x20 * x21 * x22^-3 * x23^-1 * x24^-1) + 2790590857.222661*exp(x1^3 * x2^-2 * x3 * x5^-1 * x6^-1 * x7^-1 * x8 * x9 * x11 * x12^-1 * x13^-1 * x14 * x15^-1 * x16^-2 * x17 * x19^-1 * x20 * x21^-1 * x22 * x23^-1 * x24^-1) + -4633.424678*log(x0^-1 * x5^2 * x6^2 * x7^2 * x10^2 * x12^2 * x13^2 * x15^2 * x19^2 * x21 * x23^2 * x24^2) + -2790531873.8904366,3,5
towerData,"{'expolim': 2, 'max_terms': 2}",28.34168479591987,21.666460430350885,0.006886732811156492,10276.421739578249,86.235606*sqrt.abs(x0^2 * x1^-2 * x4^2 * x5^-2 * x6^-2 * x7^-1 * x8^3 * x10^-2 * x11^-1 * x12^2 * x13 * x14^2 * x15^3 * x16^-2 * x17^-2 * x21^-2) + -144.570872*sqrt.abs(x2^-1 * x3^-3 * x4^-1 * x6^-1 * x7^-2 * x8^-2 * x9^-2 * x10^-1 * x11^2 * x12^3 * x13^3 * x14^-1 * x15^3 * x17^-2 * x19^2 * x20^-2 * x21^3 * x22^-2 * x23^-2) + 133.523024*log(x0 * x2^-2 * x3^2 * x4 * x5^-2 * x6^2 * x8^-1 * x10^-2 * x12 * x13^-3 * x15 * x16^-1 * x17^-1 * x19^-1 * x20^-1 * x21^-1 * x22 * x24^-2) + -260.587489*log(x0^2 * x1^-2 * x2^-2 * x3^-2 * x5^-1 * x7^-1 * x8^2 * x10 * x11^3 * x12^2 * x13^2 * x14 * x15^-3 * x19^-2 * x20^2 * x22^2 * x24^-2) + -277.494161*log(x0 * x2^2 * x3^2 * x4^-2 * x5^-1 * x6^-1 * x8^-2 * x10^-1 * x11^3 * x12 * x14^-2 * x15^-3 * x16 * x17 * x19^2 * x20^2 * x21 * x22^-2) + -433.403774*log(x1 * x2^2 * x3 * x4^2 * x6^-2 * x7^-1 * x8^-1 * x11^-1 * x12^2 * x13^-3 * x14^2 * x15^-2 * x16^-1 * x17^-1 * x19 * x20 * x21^-1 * x22^-2 * x24^2) + 0.373591*sqrt.abs(x0^-2 * x2^-2 * x4^-1 * x5 * x6^2 * x7^2 * x8^-1 * x10^2 * x11^-3 * x12^-2 * x13^-1 * x14^-2 * x15^2 * x16 * x17 * x20^3 * x21^2 * x24) + -213518.732301*cos(x0 * x2^-3 * x3 * x4 * x5 * x6^-2 * x7 * x8^3 * x9 * x10^-3 * x11^-1 * x12^-2 * x13^2 * x14^-2 * x15^3 * x16^-3 * x17^3 * x18 * x19^3 * x20^-1 * x22^3 * x23^-3 * x24^-1) + 222945.47360536215,4,0
towerData,"{'expolim': 3, 'max_terms': 2}",27.05034075867036,20.96985907550175,0.006259280491246119,10332.531914711,-0.087902*sqrt.abs(x0^3 * x1^-2 * x3^-3 * x4^2 * x5 * x6 * x7^-2 * x8^-1 * x9^2 * x10^-1 * x11^2 * x12 * x13^2 * x14 * x18 * x19^-3 * x20^-2 * x21^2 * x22 * x23^-1 * x24^-2) + 29010862729516.598*tanh(x3^-2 * x8 * x10^-2 * x12^-2) + 709586.894943*sqrt.abs(x5 * x10^-1 * x11^-2 * x12^-1 * x14) + 2117246469069.6602*sqrt.abs(x0^2 * x1^-1 * x3^2 * x5^-3 * x6^-2 * x7^-2 * x9^-1 * x10^-1 * x12^2 * x14^-2 * x17^-2 * x22^-3 * x23^-1 * x24^-2) + -4272.998047*sqrt.abs(x3^-1 * x10^-2 * x12^3) + 632.851562*log(x10^-3 * x12^-2 * x13 * x22^2) + 107365.866726*tanh(x0^-3 * x3^-2 * x5^2 * x6^3 * x10^-1 * x12^-1) + 10582.801018*exp(x3^-2 * x8^-2 * x10^2 * x20^-2 * x21^3 * x22^-2) + 310.7067679627961,4,1
towerData,"{'expolim': 1, 'max_terms': 2}",28.538383345838536,22.089835847692925,0.0069742935497163405,10293.297505855558,-157.69244*log(x0^2 * x1^-1 * x2 * x3 * x4 * x5 * x7 * x9 * x10^-1 * x11 * x12^-1 * x13^-1 * x14 * x15 * x16 * x19 * x21 * x23^-1) + 192.948843*log(x0^-2 * x1^-1 * x2^2 * x3^2 * x4^2 * x5^2 * x7^2 * x9^2 * x11^-1 * x12^-1 * x13^-1 * x14^2 * x15^2 * x16^2 * x19^2 * x20^-1 * x21^2) + 205.474471*log(x0^-1 * x1^-1 * x10^2 * x11^-2 * x12^-1 * x14 * x17^-1 * x19^2 * x22^2 * x23^2) + 57.69078*sqrt.abs(x1 * x3^-3 * x4^-3 * x12 * x17 * x19 * x22^3 * x23^-1) + 83.318827*sqrt.abs(x0^2 * x3^-3 * x4^2 * x5^-2 * x6^-2 * x7^-2 * x9^-1 * x11^2 * x13^3 * x14^-2 * x15^3 * x16^-2 * x17^-1 * x19^-2 * x20 * x21^-2 * x22^3) + -160.699304*log(x1^-1 * x2 * x3^-1 * x5 * x8 * x9 * x11 * x12 * x13 * x16 * x17^-1 * x19^2 * x20^3 * x21 * x22^-1 * x23) + -837590.919306*cos(x0^-3 * x1^2 * x2 * x3^-3 * x4^-2 * x5 * x7 * x9 * x10^-2 * x12^2 * x14^2 * x15 * x16 * x17 * x19^-2 * x20 * x21 * x22^-2 * x23^-2) + 0.381579*sqrt.abs(x0^2 * x1^-1 * x4 * x5^2 * x6 * x7^2 * x8^-2 * x9^-2 * x10 * x11^-2 * x14^2 * x15^-2 * x16^2 * x17^3 * x21^-1 * x22^-3 * x24^-2) + 835747.3550334121,4,2
towerData,"{'expolim': 3, 'max_terms': 4}",25.892119810353016,18.83256481489019,0.0057443329771042035,10197.343055009842,7252.22946*log(x1 * x4^-1 * x6^-2 * x7^-2 * x9^-2 * x11^-1 * x13^-2 * x15^-2 * x16^-1 * x17 * x19^-1 * x20 * x22 * x23^-1 * x24) + -6846.134137*log(x2^-2 * x4^-1 * x7^-2 * x9^-2 * x13^-2 * x15^-2 * x16^-1 * x19^-1 * x22^-1 * x23^-1) + -15873.002266*log(x1^-2 * x2^2 * x4 * x5^-1 * x6^-1 * x7^2 * x9^2 * x11^-2 * x12^-1 * x13^2 * x15^2 * x16 * x17^-2 * x19 * x20^-2 * x22^3 * x23 * x24^-2) + -1786.82844*log(x1^2 * x5^-1 * x6^-3 * x12^-1 * x17^2 * x20^2 * x22^2 * x24^2) + -1440.395638*log(x0^3 * x2^3 * x4 * x5^-1 * x6^-1 * x7^2 * x9^2 * x11 * x12^-1 * x13^2 * x15^-1 * x16 * x19 * x22^-2 * x23) + -17694.534913*log(x1^2 * x2^-2 * x4^-1 * x5 * x6 * x7^-2 * x9^-2 * x11^2 * x12 * x13^-2 * x15^-2 * x16^-1 * x17^2 * x19^-1 * x20^2 * x22^-2 * x23^-1 * x24^2) + -42547935967.91568*sqrt.abs(x1 * x2^-2 * x4^-2 * x5^-1 * x6 * x7^-1 * x9^-1 * x11^2 * x12 * x13^-1 * x15^-1 * x16^-2 * x17 * x19^-3 * x20 * x22^-1 * x23^-2 * x24) + 12167163.407817*sqrt.abs(x0^-3 * x1^3 * x2^-2 * x3^-1 * x4^-2 * x5^-3 * x6^-3 * x7^-2 * x8 * x9^2 * x10^3 * x11^2 * x12^2 * x13^-1 * x15^-3 * x17^-1 * x18^2 * x19^-2 * x20^3 * x21^-2 * x22^-1 * x23^2 * x24^-2) + 19666.58320487379,4,3
towerData,"{'expolim': 2, 'max_terms': 4}",24.079341345522337,18.11027612267304,0.004963526779449672,10158.173830032347,-40.959606*id(x3 * x5^-1 * x11^3 * x15^-2) + -370.827924*log(x1^-1 * x2 * x3^-1 * x4^-2 * x5 * x6 * x7^-1 * x9^-2 * x10 * x11^2 * x13^2 * x14^-2 * x15 * x16^-1 * x17^-1 * x19^-3 * x21^-2 * x23^-1) + 333.860947*sqrt.abs(x0^-3 * x3 * x5^3 * x8^-2 * x13 * x15^-1 * x20^2 * x23^-1) + -241.36786*log(x0^-3 * x5^-1 * x10^2 * x14) + 5988811.301933*sin(x3^2 * x5^-2 * x8^2 * x11^-3) + -377.398813*log(x1 * x2^-2 * x3 * x4^2 * x5^3 * x6^-2 * x7 * x8^3 * x9^2 * x10 * x11^-2 * x12^3 * x13^-1 * x14^2 * x15^-3 * x16 * x17 * x19^3 * x20^3 * x21^2 * x22^-3 * x23) + -2.473808*log(x1^-1 * x2 * x3^-2 * x4^-2 * x5^-1 * x7^-1 * x8^2 * x9^-2 * x10^-1 * x12^-2 * x13^2 * x14^3 * x15 * x16^-1 * x17^-1 * x19^-1 * x21^2 * x23^-1) + 176.018331*sqrt.abs(x5 * x6^2 * x11^-1 * x15^-2 * x19) + 19352.720905367165,4,4
towerData,"{'expolim': 1, 'max_terms': 8}",27.806159837310535,20.858848150453348,0.006620622640315369,10131.998652935028,1128.570787*log(x0 * x4^2 * x5^-1 * x6^-1 * x7^-1 * x9^-1 * x11^-3 * x12^-2 * x13^2 * x15^-2 * x16^-1 * x17^-1 * x19^-1 * x20^-2 * x21^-1 * x22^2 * x23^-1 * x24) + -842.697183*log(x0^2 * x2^-3 * x3^2 * x4^2 * x5^-1 * x7^-1 * x8^2 * x10^-2 * x11^3 * x12^2 * x13^2 * x14^2 * x15^-2 * x20^-2 * x22) + -342.765781*log(x3 * x5 * x6^-1 * x7 * x9^-1 * x10 * x11 * x12^2 * x13^-1 * x15^-1 * x20^-3 * x21^-1 * x22^-2 * x24^-1) + -1101.380301*log(x2^-1 * x3^-1 * x4 * x6^-1 * x8^-1 * x9^-1 * x10^3 * x12^-1 * x13 * x14^-1 * x16^-1 * x17^-1 * x21^-1 * x23^-1 * x24) + 10356585.059021*tanh(x0^2 * x2^-2 * x4 * x5^-1 * x6^-3 * x7^-2 * x8^2 * x9^-1 * x11^2 * x13^-1 * x14^-2 * x20^2 * x21^-1 * x22^-1 * x24) + -937.334454*log(x0 * x2^-1 * x5^-2 * x6 * x7^-1 * x8^-1 * x9 * x10^2 * x11^-1 * x13 * x14^-1 * x15^-3 * x21 * x22) + -204.079078*log(x0^-2 * x2 * x3^2 * x4^-2 * x5^3 * x6^3 * x7 * x8^2 * x10^2 * x12^-3 * x13^3 * x14^2 * x15^2 * x20^-2 * x22^-1 * x24^-1) + -624.94772*log(x0^2 * x2^-1 * x3^-2 * x5^-1 * x6^-1 * x8^-1 * x9^-1 * x10^-2 * x11 * x12^3 * x13^-1 * x14^-1 * x15^-2 * x21^-1 * x23 * x24) + 38756.94058802617,4,5
wineRed,"{'expolim': 1, 'max_terms': 10}",0.6327600448532081,0.4996642112731934,0.01251587066885051,4428.372494459152,0.543499*log(x1^-1 * x9^2 * x10^2) + 191311439329.2381*cos(x0^-3 * x1^3 * x2^3 * x5^-1 * x6^-2 * x8^2) + -2.965427*sqrt.abs(x0^-2 * x6^-1 * x7 * x8^3 * x9^-3) + -0.695877*log(x0^2 * x1 * x3 * x4^-2 * x6^2 * x7^3 * x8^-2 * x9^-1) + 1.363887*cos(x0^-1 * x1 * x3^3 * x4^-2 * x5^-2 * x7^-1 * x9 * x10^-2) + -70.46331*id(x0^3 * x1^3 * x3^-1 * x6^-2 * x7^3 * x8 * x9^3 * x10^-2) + -0.879944*log(x0^-1 * x1^-1 * x3^-1 * x4^2 * x6^-1 * x7^2 * x8^2 * x9^2 * x10^-2) + 46509.020601*sqrt.abs(x0^-3 * x1 * x3^-1 * x4 * x6^-2 * x7^-1 * x8^-3 * x9^-3 * x10^-3) + -191311439328.82816,0,0
wineRed,"{'expolim': 3, 'max_terms': 10}",0.6417213473311152,0.4968366486863637,0.01286229587468882,4376.497231721878,-0.130742*sin(x1^-3 * x2^3 * x3^-3 * x4^-3 * x6^-1 * x7^-2 * x8^-1) + -0.16287*id(x1^2 * x3^2 * x4^-1 * x5^-2 * x6^-2 * x7^2 * x8 * x9^-1 * x10) + -0.283913*sin(x1 * x4^-1 * x5^-2 * x6^-2 * x7^-3 * x8^2 * x9^2 * x10^2) + -0.158757*log(x1 * x4 * x6 * x7^2 * x8^3 * x10^-1) + 0.249508*sin(x7^-1 * x9^-2) + -1.442151*log(x7^-3 * x8 * x10^-2) + 0.115552*log(x0^-1 * x1^-1 * x3 * x4^-1 * x6^-1 * x7^2 * x10) + 0.456938*tanh(x1^-3 * x4^2 * x5 * x6 * x7^-1 * x8^-1 * x9^2) + 0.4204036416915944,0,1
wineRed,"{'expolim': 1, 'max_terms': 6}",0.6328142275853759,0.4983735171999797,0.012502985665771928,4419.565794467926,-1.422722*sqrt.abs(x1 * x3^-1 * x6^-2 * x7^2 * x8^3 * x9^-2) + -0.073524*cos(x1^-1 * x3^-1 * x4^2 * x5^2 * x6^-1 * x7 * x8^2 * x9^-1 * x10^2) + 0.085869*log(x0^2 * x1^-1 * x3^2 * x4^-1 * x6^3 * x8^2 * x9^3 * x10^2) + -298012.390689*cos(x1^2 * x3^-2 * x4^-1 * x5^-1 * x6^-1 * x8^-2 * x9^-1 * x10^-1) + 0.880628*log(x0 * x1 * x4 * x6^-2 * x7^-3 * x10^2) + 0.071767*cos(x1^-2 * x3^2 * x4^-2 * x5^2 * x6 * x7^-2 * x9 * x10^-2) + 1.082895*log(x0^-1 * x1^-1 * x4^-1 * x6 * x7^3 * x8^-1 * x10) + -0.465828*sqrt.abs(x0^-1 * x1^2 * x3^2 * x4^-2 * x5^-1 * x6^-1 * x7^-2 * x8^3 * x9^-2 * x10^-2) + 298013.0602093824,0,2
wineRed,"{'expolim': 3, 'max_terms': 6}",0.6356459907059872,0.5065409069863971,0.012625775648182269,4352.014217853546,0.544473*sqrt.abs(x9 * x10^2) + -0.531381*sin(x1^-1 * x4^-1 * x7^-1 * x9^-1 * x10^-2) + -3.016101*sqrt.abs(x7^2 * x9^2) + -0.0*id(x0^2 * x8^2 * x9^-1 * x10^3) + -128.035951*sqrt.abs(x0^-1 * x1^2 * x6^-2 * x7^2 * x8^2 * x10^-2) + -0.156766*log(x1^2 * x4^2 * x6^2 * x8^3 * x9^-1 * x10^2) + -0.378354*sin(x0^-2 * x1^3 * x2 * x3^-2 * x4^2 * x5^3 * x7^3 * x8^2 * x9^2) + -0.066382*sqrt.abs(x0^-2 * x8^3 * x10^2) + 5.886907920763226,0,3
wineRed,"{'expolim': 3, 'max_terms': 8}",0.639912452080407,0.5024864106493624,0.012818970394225216,4386.593641281128,0.23364*tanh(x1^3 * x2^-3 * x3^3 * x4 * x5 * x6^-3 * x7^-2 * x10^2) + -4.579574*log(x7 * x10^-1) + -0.094445*sin(x0 * x3^-1 * x4^2 * x5^-1 * x7 * x8 * x10^3) + -0.228002*sqrt.abs(x1^2 * x4^-1 * x5^-1 * x7 * x10) + 37840.791888*cos(x0^-3 * x1^3 * x2 * x3^2 * x4^-2 * x5^-2 * x6^-1 * x7^3 * x8^2 * x9^-1 * x10^-1) + -0.24267*sqrt.abs(x8^2 * x9^-1 * x10) + -11.712202*sqrt.abs(x8^-2 * x9^2 * x10^-1) + 0.105941*log(x1^-2 * x4^-3 * x5^-2 * x8^3 * x9 * x10) + -37842.583437652924,0,4
wineRed,"{'expolim': 3, 'max_terms': 6}",0.6428537290190064,0.5043568147608178,0.012910869916465196,4374.958010673523,1.991806*sqrt.abs(x3^-1 * x4^-2 * x6^-1 * x7^3 * x8^-3) + -3.030831*log(x7^3 * x9^-1) + -44.987093*sqrt.abs(x7^-1 * x9 * x10^-2) + 0.983974*cos(x0^2 * x1^2 * x3^-2 * x4^2 * x5 * x6^-1 * x7 * x9^-2) + -0.529329*sqrt.abs(x3^-1 * x4^-1 * x5^-1 * x6^-2 * x9^-2 * x10) + -0.178973*sqrt.abs(x1^2 * x3^-1 * x4^-2 * x6^-1 * x7^2 * x8^2 * x9) + -0.033901*sqrt.abs(x0^-2 * x3 * x4 * x6^2 * x7^-1 * x9 * x10) + 0.001629*sqrt.abs(x3^2 * x4 * x6^2 * x7^-3 * x9^-3) + 9.555141242156662,0,5
wineRed,"{'expolim': 1, 'max_terms': 6}",0.591942733301562,0.44936862841659597,0.01124119398001866,4408.146911382675,-0.729366*sin(x7^-1 * x8^-1 * x10) + 9e-06*sqrt.abs(x0 * x3 * x4^-2 * x5^3 * x6^-1 * x7^-2 * x8^3 * x10) + 0.219075*log(x0^-1 * x3^-3 * x4^-1 * x5^2 * x6 * x7^2 * x8 * x9) + -1.284913*sin(x0 * x1 * x4^-1 * x5^-1 * x7 * x8^-1 * x9^-1 * x10^-1) + 0.149233*log(x0^2 * x3^3 * x5^-2 * x6^-1 * x7 * x8 * x9^2 * x10^2) + -0.180888*log(x3^-1 * x4 * x5^2 * x6^2 * x7 * x10^-1) + -98.212487*sin(x0^-2 * x1^2 * x3 * x4^-1 * x6^-2 * x7 * x9^-1) + 322214.716451*cos(x0^-1 * x1 * x3^-2 * x5 * x6^-1 * x7 * x8^2 * x9 * x10^-2) + -322209.6493652761,1,0
wineRed,"{'expolim': 3, 'max_terms': 8}",0.5898947532268799,0.4508224629108156,0.011145911325256677,4379.935921907425,0.865137*tanh(x4^-2 * x6^-2 * x9^-1) + -0.563026*log(x1 * x3^2 * x4^2 * x6^2 * x7^2 * x8^2 * x9^-1) + -0.372255*id(x1^2 * x3 * x4^-1 * x6^-2 * x7^2 * x8^2) + 6596.476321*cos(x0^-3 * x7^2 * x9^-1) + 0.675643*log(x1^-1 * x3^-2 * x4^-2 * x6^-2 * x7^-1 * x8^-2 * x9^3 * x10^3) + 0.249324*log(x0^-2 * x1^-1 * x4^-2 * x6^3 * x8^-1) + 2.027942*tanh(x4 * x6 * x9^2) + -1.288805*log(x1^-1 * x3^-2 * x4^-2 * x6^-1 * x7^3 * x9^2 * x10^-1) + -6595.6111006205,1,1
wineRed,"{'expolim': 3, 'max_terms': 4}",0.5981846260119905,0.460793499946741,0.011448121942557144,4409.458778142929,9.486554*log(x1^-2 * x4 * x6^-1 * x7^-2 * x9 * x10) + -0.329588*sqrt.abs(x0^-2 * x1^2 * x3 * x4^-2 * x5^-1 * x6^-1 * x7^-2 * x8^3 * x9^-2) + -47.911868*sqrt.abs(x1 * x3^-1 * x4 * x8^-1 * x10^-2) + 10.666476*log(x1 * x6 * x7^-2 * x9^-3 * x10^-2) + 0.501033*log(x1^-1 * x4^-1 * x6^-3 * x8^-3 * x9 * x10) + 0.214989*sin(x0^-2 * x3^2 * x4^-1 * x5^-1 * x6 * x7^-2 * x10^-1) + -4.408966*log(x1^-2 * x7 * x9^-1 * x10) + -9.125534*log(x4 * x9^-2 * x10^-2) + 3.0924817183799194,1,2
wineRed,"{'expolim': 3, 'max_terms': 2}",0.5982166752135837,0.45012804563175796,0.011448724210717322,4396.908289670944,21.263688*log(x0^-1 * x3^-2 * x5^-2 * x7 * x9^-1 * x10^-1) + 21.275288*log(x3^2 * x5^2 * x7^-2 * x10^-2) + 0.139712*log(x0^-3 * x1^-3 * x3^3 * x4^-3 * x5^-1 * x7^-1 * x8^-3 * x9^2 * x10) + 0.057508*log(x1 * x4^3 * x5^3 * x6^-3 * x9 * x10^-3) + -4.961512*sqrt.abs(x5 * x9^3 * x10^-3) + -22.082248*log(x0^-1 * x7^3 * x9^-1 * x10^-3) + -0.380502*exp(x0 * x1^3 * x3^2 * x4^-1 * x5^-1 * x6^-2 * x7^-3 * x8^2 * x9 * x10^-1) + -0.005599*sqrt.abs(x0^-1 * x3 * x4^-1 * x5^-1 * x8 * x9^-2 * x10^3) + 0.16888541359795894,1,3
